Response ID,Status,Department,Director,Manager,Supervisor,Staff,Question,Response,Response Text
12712,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12713,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12714,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12715,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12716,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12717,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12718,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12719,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12720,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12721,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,0,Not Applicable
12722,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,0,Not Applicable
12723,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12724,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12725,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12726,Complete,Sheriff's Department,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12727,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12728,Complete,Sheriff's Department,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12729,Complete,Sheriff's Department,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12730,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12731,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12732,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12733,Complete,Prosecuting Attorney's Office,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12734,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12735,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,0,Not Applicable
12736,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12737,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12738,Complete,Sheriff's Department,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12739,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12740,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12741,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12742,Complete,Exec Office & Directors,1,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12743,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12744,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12745,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12746,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12747,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12748,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12749,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12750,Complete,Juvenile Court,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12751,Incomplete,Exec Office & Directors,1,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,,
12752,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12753,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12754,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12755,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12756,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12757,Complete,Exec Office & Directors,1,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12758,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12759,Complete,Exec Office & Directors,1,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12760,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12761,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12762,Complete,Sheriff's Department,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12763,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12764,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12765,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12766,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12767,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12768,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12769,Complete,Clerk of Superior Court,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12770,Complete,Sheriff's Department,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12771,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,0,Not Applicable
12772,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12773,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12774,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,0,Not Applicable
12775,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12776,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12777,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12778,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12779,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12780,Complete,Planning and Public Works,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12781,Complete,Clerk of Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12782,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12783,Complete,Economic Development,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12784,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12785,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12786,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12787,Complete,Juvenile Court,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12788,Complete,Juvenile Court,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12789,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12790,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12791,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12792,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12793,Complete,Juvenile Court,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12794,Complete,Prosecuting Attorney's Office,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12795,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12796,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12797,Complete,Finance and Performance Management,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12798,Complete,Finance and Performance Management,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12799,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12800,Complete,Sheriff's Department,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12801,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12802,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12803,Complete,Juvenile Court,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12804,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12805,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12806,Complete,Finance and Performance Management,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12807,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12808,Complete,Sheriff's Department,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12809,Complete,Finance and Performance Management,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,0,Not Applicable
12810,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12811,Complete,Exec Office & Directors,1,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12812,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12813,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12814,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12815,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12816,Complete,Juvenile Court,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12817,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12818,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12819,Complete,Prosecuting Attorney's Office,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12820,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12821,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12822,Complete,Economic Development,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12823,Complete,Prosecuting Attorney's Office,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12824,Complete,Facilities Management,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12825,Complete,Economic Development,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12826,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12827,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,0,Not Applicable
12828,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12829,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12830,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12831,Complete,Superior Court,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12832,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12833,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12834,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12835,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12836,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12837,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12838,Complete,Superior Court,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12839,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12840,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12841,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12842,Complete,Prosecuting Attorney's Office,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12843,Complete,Superior Court,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12844,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12845,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12846,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12847,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12848,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12849,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12850,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12851,Complete,District Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12852,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12853,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12854,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12855,Complete,Clerk of Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12856,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12857,Complete,Family Justice Center,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12858,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12859,Complete,Clerk of Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12860,Complete,Juvenile Court,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12861,Complete,Human Services,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12862,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12863,Complete,Communications Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12864,Complete,Planning and Public Works,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12865,Complete,District Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12866,Complete,Council's Office,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12867,Complete,Clerk of Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12868,Complete,Parks and Recreation,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12869,Complete,Finance and Performance Management,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12870,Complete,Communications Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12871,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12872,Complete,District Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12873,Complete,Communications Office,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12874,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12875,Complete,Communications Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12876,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12877,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12878,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12879,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12880,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12881,Complete,Council's Office,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12882,Complete,Finance and Performance Management,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12883,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12884,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12885,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12886,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12887,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12888,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12889,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12890,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12891,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12892,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12893,Complete,Assigned Council,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12894,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12895,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12896,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12897,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12898,Complete,Prosecuting Attorney's Office,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12899,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12900,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12901,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12902,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12903,Complete,Clerk of Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12904,Complete,Human Services,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12905,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12906,Complete,Assessor-Treasurer's Office,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12907,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12908,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12909,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12910,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12911,Complete,Clerk of Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12912,Complete,Communications Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12913,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12914,Complete,Council's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12915,Complete,Juvenile Court,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12916,Complete,Communications Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12917,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12918,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12919,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12920,Complete,Human Services,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12921,Complete,Clerk of Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12922,Complete,Juvenile Court,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12923,Complete,Clerk of Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12924,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12925,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12926,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
12927,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12928,Complete,Exec Office & Directors,1,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12929,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12930,Complete,Medical Examiner,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12931,Complete,Medical Examiner,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12932,Complete,Medical Examiner,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12933,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,0,Not Applicable
12934,Complete,Planning and Public Works,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12935,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12936,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12937,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12938,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12939,Complete,Human Services,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12940,Complete,Assessor-Treasurer's Office,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12941,Complete,Emergency Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12942,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12943,Complete,Assigned Council,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12944,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12945,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12946,Complete,Medical Examiner,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12947,Complete,Medical Examiner,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12948,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12949,Complete,Finance and Performance Management,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12950,Complete,Communications Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12951,Complete,Parks and Recreation,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12952,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1,Strongly Disagree
12953,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12954,Complete,Parks and Recreation,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,4,Strongly Agree
12955,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3,Agree
12956,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2,Disagree
