Response_ID,Status,Department,Director,Manager,Supervisor,Staff,Question,Response,Response_Text,Qno,Question_alt
248,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
249,Complete,Finance and Performance Management,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
250,Complete,Prosecuting Attorney's Office,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
251,Complete,Human Services,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
252,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
253,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
254,Complete,Juvenile Court,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
255,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
256,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
257,Complete,Assessor-Treasurer's Office,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
258,Complete,Finance and Performance Management,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
259,Complete,Council's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
260,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
261,Complete,Facilities Management,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
262,Complete,Clerk of Superior Court,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
263,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
264,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
265,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
266,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
267,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
268,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
269,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
270,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
271,Complete,Human Services,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
272,Complete,Human Services,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
273,Complete,Human Resources,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
274,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
275,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
276,Complete,Sheriff's Department,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
277,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
278,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
279,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
280,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
281,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
282,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
283,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
284,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
285,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
286,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
287,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
288,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
289,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
290,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
291,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
292,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
293,Complete,Superior Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
294,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
295,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
296,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
297,Complete,Exec Office & Directors,1,0,0,0,1. I know what is expected of me at work,0,Not Applicable,1,I know what is expected of me at work
298,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
299,Complete,Finance and Performance Management,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
300,Complete,Emergency Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
301,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
302,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
303,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
304,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
305,Complete,Finance and Performance Management,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
306,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
307,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
308,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
309,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
310,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
311,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,0,Not Applicable,1,I know what is expected of me at work
312,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
313,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
314,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
315,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
316,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
317,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
318,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
319,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
320,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
321,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
322,Complete,Juvenile Court,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
323,Complete,Human Services,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
324,Complete,District Court,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
325,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
326,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree,1,I know what is expected of me at work
327,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
328,Complete,District Court,0,0,1,0,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
329,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
330,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
331,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
332,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
333,Complete,Emergency Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
334,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
335,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
336,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
337,Complete,Finance and Performance Management,0,1,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
338,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
339,Complete,Superior Court,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
340,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
341,Incomplete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,NULL,NULL,1,I know what is expected of me at work
342,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
343,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
344,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
345,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
346,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
347,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree,1,I know what is expected of me at work
348,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
349,Complete,Communications Office,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
350,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
351,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
352,Complete,Juvenile Court,0,1,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
353,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
354,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
355,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
356,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
357,Complete,Juvenile Court,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
358,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
359,Complete,Finance and Performance Management,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
360,Complete,Finance and Performance Management,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
361,Complete,Finance and Performance Management,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
362,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
363,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
364,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
365,Complete,Human Resources,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
366,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
367,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
368,Complete,Finance and Performance Management,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
369,Complete,Prosecuting Attorney's Office,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
370,Complete,Human Resources,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
371,Complete,Finance and Performance Management,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
372,Complete,Council's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
373,Complete,Assigned Council,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
374,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
375,Complete,Finance and Performance Management,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
376,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
377,Incomplete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,NULL,NULL,1,I know what is expected of me at work
378,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
379,Complete,Family Justice Center,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
380,Complete,Facilities Management,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
381,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
382,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
383,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
384,Complete,Economic Development,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
385,Complete,Human Services,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
386,Complete,Parks and Recreation,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
387,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
388,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
389,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
390,Complete,Human Resources,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
391,Complete,Finance and Performance Management,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
392,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
393,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
394,Complete,Assigned Council,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
395,Complete,Assigned Council,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
396,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
397,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
398,Complete,Clerk of Superior Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
399,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree,1,I know what is expected of me at work
400,Complete,Juvenile Court,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
401,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
402,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
403,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
404,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
405,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
406,Complete,Human Resources,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
407,Incomplete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,NULL,NULL,1,I know what is expected of me at work
408,Complete,Human Resources,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
409,Complete,Human Resources,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
410,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
411,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
412,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
413,Complete,Superior Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
414,Complete,Juvenile Court,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
415,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
416,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
417,Complete,Human Resources,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
418,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
419,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
420,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
421,Complete,Clerk of Superior Court,0,0,0,0,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
422,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree,1,I know what is expected of me at work
423,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
424,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
425,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
426,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
427,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
428,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,1,Strongly Disagree,1,I know what is expected of me at work
429,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
430,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
431,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
432,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
433,Complete,Human Services,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
434,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
435,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
436,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
437,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
438,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
439,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
440,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
441,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
442,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
443,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree,1,I know what is expected of me at work
444,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
445,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
446,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
447,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
448,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
449,Complete,Parks and Recreation,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
450,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
451,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
452,Complete,Exec Office & Directors,1,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree,1,I know what is expected of me at work
453,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
454,Complete,Family Justice Center,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
455,Complete,Parks and Recreation,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
456,Complete,Family Justice Center,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
457,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
458,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
459,Complete,Facilities Management,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
460,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
461,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
462,Complete,Parks and Recreation,0,0,0,1,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
463,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
464,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
465,Complete,Economic Development,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
466,Complete,Communications Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
467,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
468,Complete,Assigned Council,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
469,Complete,Human Services,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
470,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
471,Complete,Human Services,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
472,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
473,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
474,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
475,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
476,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
477,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
478,Complete,Parks and Recreation,0,1,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
479,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
480,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
481,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
482,Complete,Parks and Recreation,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
483,Complete,Parks and Recreation,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
484,Complete,Finance and Performance Management,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
485,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
486,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
487,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
488,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
489,Complete,Facilities Management,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
490,Incomplete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,NULL,NULL,1,I know what is expected of me at work
491,Complete,Parks and Recreation,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
492,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
